epoch,train_acc,val_acc,train_loss,val_loss,time
0,1.621324539708711,1.6666666666666667,316.2422546101244,0.9667641192066426,20.730905771255493
1,1.428964001099203,1.4102564102564104,1.011645905281368,0.9626219503733576,39.44246482849121
2,2.0060456169277274,2.051282051282051,1.0113112377493005,0.961204045889329,56.99905252456665
3,2.0060456169277274,2.051282051282051,1.0017995557241273,0.9610606504946339,73.32278180122375
4,1.5388843088760649,1.5384615384615385,1.0066912351993091,0.963149641241346,90.28200125694275
5,1.428964001099203,1.4102564102564104,0.9993571178954944,0.964026463275053,109.58036947250366
6,1.4564440780434185,1.4102564102564104,1.004530436114261,0.9638607806088973,130.23509216308594
7,1.3465237702665567,1.3461538461538463,1.000976540540394,0.9639362388727616,154.015545129776
8,1.483924154987634,1.4743589743589742,1.000547229720835,0.9651267978609824,182.45564079284668
9,1.621324539708711,1.6666666666666667,1.0049756577140407,0.9655586043182685,205.7506458759308
10,1.4564440780434185,1.4102564102564104,1.0031550359307675,0.9665632941284958,228.718918800354
11,2.0060456169277274,2.051282051282051,1.0075476399639196,0.9619578110928438,251.6731653213501
12,1.4564440780434185,1.4743589743589742,1.0020484166187154,0.9609758707941795,276.0827474594116
13,2.0060456169277274,2.051282051282051,1.0005390581331755,0.9603928801964741,298.1242060661316
14,1.483924154987634,1.4743589743589742,1.003921989286155,0.9627091008789685,320.11999440193176
15,1.483924154987634,1.4743589743589742,1.0009045470179172,0.964431628888967,342.58170461654663
16,2.0060456169277274,2.051282051282051,1.0074285174670972,0.9663323541076816,364.9234387874603
17,2.0060456169277274,2.051282051282051,1.0077436629094576,0.9631440019120976,386.4551131725311
18,2.0060456169277274,2.051282051282051,1.009440497348183,0.9625789681259467,408.6839425563812
19,2.0060456169277274,2.051282051282051,0.997999135862317,0.9622170548049771,431.07340955734253
20,1.621324539708711,1.6666666666666667,1.0004213598736547,0.9642920433258524,453.56019735336304
21,1.428964001099203,1.4102564102564104,1.008639891942342,0.9621040346671124,475.40460109710693
22,1.3190436933223413,1.282051282051282,1.0015648828263868,0.9653490587156646,497.315819978714
